category,price,area,rooms,baths,garages,stratification,latitude,longitude,management_fee
-1,428000000,142,3,3,2,4,4.768686771392822,-74.03350830078125,340000
1,820000000,142,3,4,2,6,4.69559907913208,-74.05471801757812,859000
1,535000000,142,3,3,0,5,4.72346067428589,-74.0628051757813,350000
1,640000000,141,3,2,2,0,4.7280707359314,-74.0355224609375,350000
-1,476000000,141,3,3,1,4,4.72647857666016,-74.034538269043,400000
1,740000000,141,3,3,2,6,4.7070374,-74.0473,680000
1,850000000,141,3,4,2,6,4.7268192,-74.02359091,850000
1,750000000,141,3,3,0,5,4.73862314224243,-74.0627899169922,352000
1,400000000,141,4,2,1,4,4.64974907,-74.08841432,200000
1,900000000,141,3,4,2,6,4.7268192,-74.02359091,697500
-1,2600000000,141,3,3,2,5,4.7255377769470215,-74.06928253173828,470000
1,770000000,141,3,4,2,5,4.72442293167114,-74.0231781005859,750000
1,740500000,140,3,4,3,6,4.71930774,-74.07705651,484000
-1,510000000,140,3,3,0,4,4.75681495666504,-74.052360534668,136000
-1,480000000,140,6,3,0,3,4.69206714630127,-74.0987701416016,0
1,530000000,140,3,3,2,5,4.7168107,-74.063805,435000
-1,490000000,140,3,4,2,5,4.609929084777832,-74.07416534423828,345000
1,960000000,140,3,4,2,5,4.70407853,-74.04731959,0
1,870000000,140,3,3,3,6,4.6982889175415,-74.0521392822266,590000
-1,450000000,140,4,3,0,3,4.733515739440918,-74.03031158447266,0
1,650000000,140,4,3,2,5,4.664887428283691,-74.05486297607422,505600
1,740000000,140,3,4,3,6,4.71930774,-74.07705651,484000
1,750000000,140,3,3,2,6,4.70122149,-74.03962664,510000
-1,1350000000,140,2,2,3,6,4.69075107574463,-74.0312423706055,650000
-1,465000000,140,3,3,2,4,4.72494381,-74.05807642,315000
-1,295000000,140,3,3,1,3,4.70261383056641,-74.094970703125,0
-1,660000000,140,4,4,0,6,4.70813989639282,-74.0823974609375,800000
-1,420000000,140,3,3,1,3,4.6060996055603,-74.1279830932617,0
1,1031000000,140,3,3,2,6,4.62222995,-74.13188605,818000
-1,719248600,140,3,1,2,3,4.579046726226807,-74.14017486572266,0
1,995000000,140,3,3,2,6,4.656177043914795,-74.05504608154297,818000
1,740500000,140,3,4,3,6,4.71903562545776,-74.0771942138672,484000
1,1180000000,140,3,4,2,6,4.681317329406738,-74.05646514892578,745000
1,870000000,140,3,4,2,6,4.72468252,-74.0237088,636000
1,430000000,140,3,2,2,5,4.72866188,-74.06525539,399000
1,1031000000,140,3,3,2,6,4.65017986297607,-74.0510177612305,918000
1,495500000,139,3,3,2,5,4.7062304,-74.05641945,441000
1,730000000,139,4,3,1,4,4.64509201049805,-74.0866088867188,222000
1,495000000,139,3,3,2,5,4.7062304,-74.05641945,441000
1,690000000,139,3,3,2,5,4.70673370361328,-74.0520095825195,690000
1,625000000,139,4,3,2,5,4.69210815429688,-74.0623016357422,518000
1,620000000,139,3,2,3,6,4.69906392,-74.03523195,580000
1,1050000000,139,3,3,3,6,4.701827049255371,-74.04550170898438,820000
-1,650000000,139,3,2,3,4,4.755068302154541,-74.05481719970703,0
1,350000000,138,3,3,2,4,4.727424621582031,-74.02496337890625,350000
1,565000000,138,3,3,2,3,4.74486769,-74.05712795,375000
1,490000000,138,3,4,2,6,4.719799995422363,-74.0754623413086,410000
-1,329000000,138,4,2,1,3,4.59314203262329,-74.1062622070313,0
-1,325000000,138,3,2,2,4,4.75566383,-74.05142506,0
1,760000000,138,3,2,2,6,4.6953816413879395,-74.03673553466797,706000
1,795000000,138,3,3,2,5,4.703921318054199,-74.04679107666016,580000
-1,279000000,138,4,2,1,3,4.56819009780884,-74.1061096191406,0
1,550000000,138,3,4,0,5,4.69592714309692,-74.0644073486328,200000
1,780000000,138,3,4,2,5,4.68391011,-74.05599377,620000
1,795000000,138,3,3,2,6,4.70316503,-74.04587156,580000
1,565000000,138,3,3,2,3,4.74486769,-74.05712795,375000
1,795000000,138,3,4,2,6,4.703165054321289,-74.04586791992188,580000
1,600000000,138,3,2,2,6,4.681319236755371,-74.04942321777344,580000
1,798000000,138,3,3,2,6,4.7031102180481,-74.0458831787109,590000
1,850000000,137,3,3,2,6,4.67384338378906,-74.1468200683594,700000
-1,460000000,137,3,3,2,4,4.75731229782104,-74.0388793945313,280000
1,700000000,137,3,3,2,5,4.72957849502563,-74.0363922119141,447000
-1,470000000,137,4,3,1,4,4.71872467,-74.03855716,0
-1,340000000,137,3,2,1,3,4.5940117835998535,-74.12779998779297,0
-1,570000000,137,3,4,2,5,4.75614595413208,-74.07015228271484,329000
1,795000000,137,3,3,2,6,4.693507671356201,-74.03543853759766,450000
1,780000000,137,3,3,0,6,4.70209693908691,-74.0382385253906,467000
-1,550000000,137,3,5,1,3,4.601736545562744,-74.15885162353516,0
-1,340000000,137,3,2,1,3,4.59401185,-74.12780278,0
-1,340000000,137,3,2,1,3,4.59401185,-74.12780278,0
-1,570000000,137,3,4,2,5,4.756011962890625,-74.0690689086914,329000
1,1000000000,137,3,3,2,6,4.70829772949219,-74.0406951904297,80000
1,720000000,136,3,4,2,5,4.71460645,-74.03108508,0
1,400000000,136,3,3,0,4,4.61473226547241,-74.071647644043,280000
1,650000000,136,3,3,2,6,4.71339499,-74.08185323,638000
1,699000000,136,3,3,2,6,4.69891078,-74.04537893,600000
-1,335000000,136,5,3,1,3,4.67732000350952,-74.0936431884766,0
1,790000000,136,3,3,2,4,4.63839867,-74.06019158,442000
1,460000000,136,3,3,2,5,4.72367477416992,-74.0645904541016,391000
1,650000000,136,3,3,2,6,4.69020513,-74.05065916,780000
1,400000000,136,3,3,0,4,4.61473178863525,-74.071647644043,453000
-1,420000000,136,5,3,1,3,4.61535120010376,-74.11156463623047,0
-1,350000000,135,3,4,1,3,4.69544219,-74.10865816,0
1,530500000,135,3,3,2,5,4.71934288,-74.04318736,416000
1,370000000,135,3,3,0,3,4.64807605743408,-74.0980529785156,320000
1,875000000,135,2,3,0,6,4.67546081542969,-74.0561676025391,0
1,900000000,135,3,3,2,6,4.65171457,-74.05198769,800000
1,590000000,135,3,3,2,4,4.732987880706787,-74.05815124511719,380000
1,950000000,135,3,3,2,5,4.64204978942871,-74.1931228637695,850000
1,638000000,135,3,3,2,5,4.73282556,-74.06411973,412000
1,638500000,135,3,3,2,5,4.73282556,-74.06411973,412000
1,600000000,134,3,5,2,5,4.72352504730225,-74.0610656738281,395000
-1,370000000,134,4,3,2,4,4.75632858276367,-74.057014465332,0
1,730000000,134,3,3,2,5,4.71408934,-74.03140456,500000
1,700000000,134,3,3,2,5,4.705565452575684,-74.03215789794922,320000
-1,520000000,134,3,4,2,4,4.74457099,-74.05618918,286000
1,750000000,134,4,4,0,5,4.71689558029175,-74.0346374511719,550000
1,690000000,134,2,3,2,6,4.69866333,-74.04738017,701000
1,1496432296,134,2,3,2,6,4.66532135009766,-74.0467834472656,0
-1,430000000,134,3,4,2,3,4.74352979660034,-74.0627670288086,280000
1,990000000,134,3,3,2,6,4.70181608200073,-74.0493545532227,780000
-1,530000000,133,5,5,0,3,4.603085041046143,-74.1270523071289,0
-1,849000000,133,3,3,2,5,4.7528977394104,-74.0694274902344,460000
1,540000000,133,4,2,1,3,4.58302432,-74.09133008,100000
-1,550000000,133,5,5,0,3,4.603085041046143,-74.1270523071289,0
1,560000000,133,3,3,2,5,4.73072706,-74.02951514,265000
1,920000000,133,3,3,3,6,4.70511887,-74.04580326,590000
-1,390000000,133,4,2,1,4,4.7302398681640625,-74.0545425415039,0
-1,530000000,133,5,4,0,3,4.63680410385132,-74.1432113647461,0
1,720000000,133,3,3,2,5,4.717306137084961,-74.03400421142578,450000
-1,520000000,132,3,3,2,4,4.74457099,-74.05618918,250000
-1,270000000,132,4,3,1,3,4.69486618041992,-74.1215591430664,0
1,510000000,132,3,3,2,5,4.73400640487671,-74.0607833862305,0
-1,600000000,132,5,2,2,4,4.71785465,-74.02974743,0
1,1120000000,132,2,3,2,6,4.67704752,-74.04151761,550000
1,725000000,132,2,3,2,6,4.70232629776001,-74.0392456054688,530000
-1,600000000,132,5,5,0,3,4.690983295440674,-74.10719299316406,0
1,1120500000,132,2,3,2,6,4.67704752,-74.04151761,550000
1,650000000,132,3,3,0,5,4.75025606155396,-74.072998046875,526000
-1,500000000,132,7,4,0,3,4.68883800506592,-74.0902938842773,0
1,450000000,132,2,2,1,6,4.69486677,-74.03576511,756000
1,650000000,132,3,3,0,5,4.74991321563721,-74.072998046875,526000
1,640000000,132,3,2,2,6,4.72475914,-74.02395523,500000
1,1120000000,132,2,3,2,6,4.67704752,-74.04151761,550000
-1,650000000,132,5,5,0,3,4.690983295440674,-74.10719299316406,0
1,490000000,132,3,3,1,4,4.64982891082764,-74.0586242675781,360000
1,1200000000,131,3,4,1,6,4.66812126,-74.04590075,750000
1,893500000,131,3,4,2,6,4.69231577,-74.04781924,625000
1,893500000,131,3,4,2,6,4.69231577,-74.04781924,625000
-1,495000000,131,3,3,1,5,4.72591394,-74.05777929,241000
1,893000000,131,3,4,2,6,4.69231577,-74.04781924,625000
1,545000000,131,3,2,1,6,4.69367222,-74.03695229,550000
-1,650000000,131,3,4,1,4,4.72280586,-74.02976699,400000
1,930000000,130,3,4,3,6,4.661190509796143,-74.04937744140625,720000
1,1000000000,130,2,3,4,6,4.67844390869141,-74.0444946289063,850000
1,550000000,130,3,4,2,5,4.70413208007813,-74.0523681640625,560000
1,460000000,130,3,3,1,4,4.630279,-74.07572,270000
1,1440000000,130,2,4,2,6,4.67016363143921,-74.0468444824219,680000
-1,460000000,130,3,4,2,4,4.724920272827148,-74.04053497314453,311000
1,650000000,130,3,3,2,5,4.70211124420166,-74.0283432006836,600000
1,690000000,130,3,4,2,5,4.748757362365723,-74.06846618652344,430000
1,930000000,130,3,3,3,6,4.661190509796143,-74.04937744140625,720000
1,450000000,130,5,4,0,4,4.72815608978271,-74.03076171875,165000
1,550000000,130,3,4,2,5,4.70621919631958,-74.02894592285156,360000
-1,390000000,130,3,3,2,4,4.731050491333008,-74.03943634033203,280000
1,660000000,130,3,4,2,5,4.702108860015869,-74.02835083007812,430000
-1,1300000000,130,3,2,2,0,4.7542297,-74.03849617,600000
1,360000000,130,4,3,0,4,4.65432405471802,-74.0625228881836,0
1,769000000,130,2,3,2,6,4.70366141,-74.02657063,500000
-1,295000000,130,3,2,0,2,4.73759603500366,-74.0911102294922,0
-1,460000000,130,3,4,2,4,4.723490238189697,-74.03734588623047,311000
-1,420000000,130,3,3,2,3,4.751450538635254,-74.04344177246094,236000
1,980000000,130,3,3,0,0,4.69199991226196,-74.0490036010742,756000
1,600000000,130,3,3,0,6,4.6837911605835,-74.052490234375,0
-1,295000000,130,3,4,1,3,4.73067446,-74.02759168,0
1,797400000,130,2,3,0,5,4.68161010742188,-74.0504684448242,690000
1,670000000,129,3,2,2,5,4.702982425689697,-74.02960205078125,670000
1,1030000000,129,3,3,2,6,4.69631082,-74.04861714,1030000
1,850000000,129,3,5,2,6,4.71621036529541,-74.04907989501953,540000
1,530000000,129,3,2,2,6,4.69313,-74.03816054,496000
-1,310000000,129,3,4,1,3,4.73067446,-74.02759168,0
1,795000000,129,1,2,2,6,4.6732743,-74.04898477,560000
1,445000000,128,3,2,0,5,4.70741128921509,-74.0306930541992,410000
1,960000000,128,3,4,2,6,4.6754789352417,-74.0518798828125,900000
1,700000000,128,3,4,2,6,4.70058176,-74.04705695,760000
1,850000000,128,3,3,2,6,4.69444990158081,-74.039421081543,650000
1,790000000,128,3,3,2,6,4.65939272,-74.05097193,615000
1,1216000000,128,2,3,2,6,4.7050838,-74.04182368,731158
1,1800000000,128,1,2,2,6,4.67615079879761,-74.0409927368164,950000
1,460000000,128,3,2,0,5,4.70673751831055,-74.0320358276367,0
1,580000000,128,4,3,2,5,4.72050809860229,-74.0633239746094,350000
1,550000000,127,3,3,2,4,4.733241558074951,-74.03792572021484,357000
1,475000000,127,3,3,1,4,4.61749124526978,-74.0203857421875,300000
1,390000000,127,3,2,0,4,4.72841119766235,-74.0296630859375,286000
1,610000000,127,4,4,2,6,4.69341468811035,-74.0486221313477,600000
1,1223000000,127,3,3,2,6,4.67569125,-74.05168922,508000
1,485000000,127,3,3,2,4,4.73121452331543,-74.035270690918,338000
1,1223000000,127,3,3,2,6,4.67563343048096,-74.0521011352539,508000
1,610000000,127,3,4,0,6,4.69524002075195,-74.0498580932617,661500
1,995000000,127,3,3,2,6,4.6711039543151855,-74.05609893798828,850000
1,995000000,127,3,3,2,5,4.680819034576416,-74.05369567871094,850000
1,610000000,127,4,4,2,6,4.69281915,-74.04702829,600000
1,490000000,127,4,3,0,3,4.63986015319824,-74.0629272460938,330000
-1,305000000,126,4,2,1,3,4.67655944824219,-74.0651168823242,0
1,600000000,126,3,3,2,4,4.736219882965088,-74.0604019165039,280000
1,740000000,126,3,3,2,6,4.6962432861328125,-74.04857635498047,770000
-1,460000000,126,3,3,2,4,4.768763542175293,-74.03301239013672,294000
-1,500000000,126,8,4,0,3,4.5993537902832,-74.1004638671875,0
1,1728843787,126,2,3,2,6,4.66532135009766,-74.0467834472656,0
1,420000000,126,5,2,0,4,4.66847801208496,-74.1345367431641,250000
-1,280000000,126,4,3,1,2,4.734232425689697,-74.09966278076172,10000
1,415000000,126,3,2,0,5,4.73126983642578,-74.0626602172852,340000
1,798000000,125,2,2,0,5,4.69634008407593,-74.0407485961914,400000
1,980000000,125,2,3,2,6,4.70595354,-74.04276336,613000
1,480000000,125,3,4,2,3,4.74278264,-74.05503522,307000
-1,900000000,125,1,0,0,3,4.72175329,-74.03659064,0
1,580000000,125,3,3,2,4,4.726624965667725,-74.0328369140625,400000
1,900000000,125,3,3,2,5,4.641891002655029,-74.05757141113281,525000
1,840000000,125,2,3,2,6,4.67258453369141,-74.0521392822266,826000
1,550000000,125,3,3,0,5,4.72375011444092,-74.0630187988281,391000
1,850000000,125,3,3,2,5,4.71241597,-74.03134461,459000
1,1080000000,125,3,4,2,6,4.68137311935425,-74.046745300293,640000
1,850000000,125,2,2,1,6,4.66647119,-74.04349379,803000
1,840000000,125,3,3,2,5,4.7129527,-74.04824598,609000
1,550000000,125,3,3,2,5,4.70584135,-74.03138706,680000
1,580000000,125,2,2,2,6,4.70482349395752,-74.0423736572266,385000
-1,420000000,125,3,3,2,5,4.73650550842285,-74.0338363647461,300000
1,520000000,125,3,3,2,5,4.706184387207031,-74.05577087402344,553000
1,1100000000,125,3,4,0,6,4.68404769897461,-74.0515441894531,640000
1,600000000,125,3,4,2,5,4.723818778991699,-74.04899597167969,0
1,430000000,124,4,2,0,3,4.60412615,-74.06946264,0
1,575000000,124,3,3,2,5,4.72261190414429,-74.0625,400000
1,395000000,124,3,2,0,4,4.62817283,-74.08089028,450000
1,730000000,123,3,4,2,5,4.69277679,-74.04723745,623000
1,980000000,123,3,4,3,6,4.67727253,-74.05278951,450000
1,430000000,123,3,4,1,5,4.69537687301636,-74.0679779052734,450000
1,600000000,123,4,3,2,4,4.73588991165161,-74.057861328125,332000
1,587000000,123,3,3,2,4,4.73074926,-74.02964978,350000
1,1083864465,123,3,4,2,6,4.6660099029541,-74.0451812744141,0
-1,320000000,123,4,3,1,3,4.64472545,-74.13454748,0
1,620000000,122,3,3,2,5,4.74948019,-74.07322322,518000
1,610000000,122,3,3,0,5,4.71090793609619,-74.0490570068359,480000
1,415000000,122,4,3,1,4,4.72498083114624,-74.03448486328125,350000
1,950000000,122,2,3,2,5,4.700850963592529,-74.02898406982422,550000
1,730000000,122,3,2,2,4,4.644355773925781,-74.05845642089844,0
1,630000000,122,3,3,1,6,4.7050604820251465,-74.04000854492188,580000
1,350000000,122,3,3,1,3,4.67251014709473,-74.1421890258789,107100
-1,298000000,122,4,2,2,3,4.59507339,-74.13212142,0
1,795000000,122,3,3,2,6,4.68729829788208,-74.0327453613281,548000
1,490000000,122,3,3,2,4,4.71918821334839,-74.0301055908203,318000
1,480000000,122,3,3,2,5,4.71389007568359,-74.03662109375,500000
1,896000000,122,2,3,2,6,4.656002521514893,-74.0488510131836,624000
1,896000000,122,2,3,2,6,4.655892372131348,-74.04844665527344,624000
1,620000000,121,3,4,2,4,4.723261833190918,-74.04000091552734,359000
1,459900000,121,3,4,2,5,4.7141318321228,-74.0361480712891,550000
1,655000000,121,3,4,2,5,4.71184206008911,-74.050666809082,450000
-1,500000000,121,8,4,0,3,4.599289894104,-74.1069793701172,0
1,360000000,121,3,2,2,5,4.73121422,-74.06244033,361000
1,450000000,121,3,2,2,5,4.71551842,-74.04863632,450000
-1,300000000,121,3,3,1,3,4.69293642044067,-74.1078643798828,0
1,550000000,121,3,3,2,4,4.72667916,-74.04416459,460000
-1,450000000,120,3,2,0,5,4.76565170288086,-74.0424423217773,285000
1,420000000,120,3,4,2,4,4.72878170013428,-74.0327072143555,320000
1,610000000,120,3,3,2,5,4.73759603500366,-74.0251922607422,450000
1,560000000,120,2,2,2,6,4.6935319900512695,-74.05475616455078,650000
-1,360000000,120,3,3,2,4,4.75660394,-74.05816319,0
1,550000000,120,3,3,2,4,4.65852499008179,-74.1272430419922,361000
1,690000000,120,2,3,2,6,4.694465160369873,-74.03936004638672,780000
-1,600000000,120,3,2,2,4,4.7585906982421875,-74.0555648803711,50000
1,420000000,120,3,2,1,4,4.724349498748779,-74.0252914428711,90000
-1,320000000,120,5,3,0,3,4.60063695907593,-74.1115341186523,0
1,450000000,120,4,3,0,5,4.71076011657715,-74.0704803466797,360000
-1,450000000,120,4,3,0,5,4.76244401931763,-74.0416107177734,285000
1,605000000,120,3,3,2,5,4.73759603500366,-74.0251922607422,450000
1,680000000,120,2,3,0,6,4.67976999282837,-74.0399322509766,350000
1,680000000,120,2,2,1,6,4.66419982910156,-74.0473327636719,528000
1,750000000,120,2,3,0,6,4.6937141418457,-74.0527420043945,580000
1,420000000,120,3,2,1,4,4.727024078369141,-74.02747344970703,90000
1,850000000,120,3,3,2,6,4.6997008,-74.0455652,500000
-1,560000000,120,3,3,2,4,4.725061416625977,-74.0404281616211,0
-1,470000000,120,3,2,0,4,4.76146078109741,-74.0483322143555,165000
1,550000000,120,3,3,0,5,4.70712280273438,-74.029052734375,670000
1,750000000,120,2,3,2,6,4.69123755,-74.05567349,780000
-1,550000000,120,2,3,2,4,4.69980001449585,-74.08606719970703,277000
1,960000000,120,3,3,2,6,4.691065788269043,-74.05467224121094,680000
-1,321000000,120,7,4,1,3,4.70028448104858,-74.1077499389648,0
1,390000000,120,4,3,0,4,4.69373512268066,-74.0678100585938,354900
1,650000000,119,3,2,3,6,4.70684194564819,-74.0827255249023,403000
1,420000000,119,3,3,0,4,4.75145292282104,-74.0677642822266,0
1,850000000,119,2,3,2,6,4.66156265,-74.0481465,661000
1,715000000,119,3,3,2,5,4.71184206008911,-74.050666809082,590000
1,465000000,119,3,4,0,5,4.72499704360962,-74.0613098144531,377000
1,850000000,118,2,3,2,6,4.67835673,-74.04307773,720000
-1,450000000,118,3,3,1,5,4.6907320022583,-74.0272598266602,292000
1,320000000,118,4,2,0,4,4.66822004318237,-74.1343612670898,236000
1,670000000,118,3,3,2,6,4.6902375,-74.04281,715000
1,875000000,118,2,3,2,6,4.67566775,-74.05620351,0
-1,460000000,118,3,4,2,4,4.727494,-74.03071,0
1,660000000,118,3,4,2,6,4.687991142272949,-74.04413604736328,523000
1,780000000,118,3,3,2,5,4.64145477,-74.10504657,340000
1,650000000,118,3,2,2,6,4.69482314,-74.04590202,0
1,536000000,118,3,2,2,5,4.69274787,-74.04495315,608000
-1,439000000,118,3,2,1,4,4.72668562,-74.04424557,100000
1,440000000,118,4,4,2,4,4.72976922988892,-74.0342025756836,325000
1,660000000,118,3,4,2,6,4.693856239318848,-74.03950500488281,560000
-1,439000000,118,3,2,1,4,4.72668562,-74.04424557,100000
1,850000000,118,2,3,2,6,4.67828750610352,-74.043083190918,712000
-1,439000000,118,3,2,1,4,4.72668562,-74.04424557,100000
1,550000000,118,4,4,2,4,4.733067989349365,-74.03274536132812,430000
-1,415000000,117,5,4,2,3,4.70569382,-74.11972829,0
1,1240000000,117,3,3,3,4,4.648874759674072,-74.05564880371094,950000
1,575000000,117,3,3,2,5,4.72610669,-74.06258163,450000
1,1240000000,117,3,3,3,4,4.649115085601807,-74.05534362792969,950000
1,490000000,117,3,3,2,6,4.68513011932373,-74.0449905395508,569000
1,1000000000,117,2,3,2,6,4.6747322,-74.0510588,0
1,570000000,117,3,3,0,4,4.73027992248535,-74.0337829589844,330000
1,992500000,117,2,3,1,6,4.67318344116211,-74.0526123046875,627000
1,900000000,117,2,3,2,6,4.6732931137085,-74.0367279052734,605000
1,600000000,117,3,3,2,5,4.70735155,-74.06820675,400000
1,620000000,117,3,3,2,4,4.71372164,-74.08758991,360000
1,520000000,117,3,2,2,5,4.704726219177246,-74.03218078613281,635000
-1,350000000,117,3,1,1,3,4.609673,-74.15061,0
1,1240000000,117,3,3,3,4,4.649115085601807,-74.05534362792969,950000
-1,460000000,117,4,3,0,4,4.71208381652832,-74.0628662109375,280000
1,420000000,117,3,2,1,3,4.63193511962891,-74.0942916870117,215000
1,519000000,117,4,4,2,4,4.73306784,-74.03274389,350000
1,298000000,116,3,2,0,3,4.584665298461914,-74.09158325195312,0
1,590000000,116,2,3,2,6,4.7069749,-74.0406863,480000
-1,650000000,116,3,3,2,4,4.66934152,-74.08564283,300000
1,520000000,116,2,3,2,6,4.69567371,-74.036594,598000
1,750000000,116,2,2,2,5,4.67040300369263,-74.0579147338867,650000
1,520000000,116,2,3,2,6,4.695673942565918,-74.03659057617188,598000
1,480000000,116,3,3,2,5,4.73401546,-74.06210858,485000
1,545000000,116,3,3,2,6,4.685293674468994,-74.04411315917969,765000
1,545000000,116,3,2,2,6,4.685758590698242,-74.04386901855469,765000
1,530000000,116,3,3,1,4,4.73001408,-74.03303748,0
1,650000000,116,3,3,2,5,4.712804794311523,-74.0482406616211,0
1,380000000,115,2,2,1,4,4.71742296218872,-74.0340270996094,212000
1,600000000,115,3,4,2,6,4.68105485,-74.05244721,521000
-1,395000000,115,3,2,2,4,4.745972156524658,-74.03456115722656,198000
1,595000000,115,2,2,2,6,4.68753288,-74.04929268,0
1,720000000,115,3,3,2,6,4.695320129394531,-74.04621887207031,580000
1,720000000,115,3,3,2,6,4.695311546325684,-74.04618072509766,590000
1,320000000,115,4,3,0,4,4.73355436325073,-74.0514526367188,230000
1,320000000,115,4,3,1,4,4.7350445,-74.05182,230000
1,720000000,115,3,4,0,6,4.69656991958618,-74.0477981567383,0
-1,330000000,115,4,2,1,3,4.600039482116699,-74.1543197631836,10000
1,720000000,115,3,3,2,6,4.6955132484436035,-74.04642486572266,590000
1,670000000,115,2,3,2,5,4.70227575302124,-74.0469741821289,450000
1,595000000,115,2,3,2,6,4.68996000289917,-74.0487976074219,650000
